name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
camel,1.2,org.apache.camel.processor.resequencer.ResequencerEngine,18,1,0,9,44,85,1,8,10,0.739495798,242,1,3,0,0.205882353,0,0,12.05555556,5,1.3889,1
camel,1.2,org.apache.camel.RuntimeCamelException,4,4,15,49,8,6,49,0,4,1.333333333,21,1,0,1,0.666666667,0,0,4,0,0,1
camel,1.2,org.apache.camel.impl.converter.ArrayTypeConverter,2,1,0,2,19,1,1,1,2,2,121,0,0,0,0.666666667,0,0,59.5,13,6.5,1
camel,1.2,org.apache.camel.component.direct.DirectEndpoint,9,2,0,11,14,26,3,11,6,0.833333333,57,0.666666667,1,0.708333333,0.229166667,0,0,5,1,0.7778,1
camel,1.2,org.apache.camel.builder.NoErrorHandlerBuilder,3,2,0,5,4,3,2,3,3,2,10,0,0,0.5,0.666666667,0,0,2.333333333,1,0.6667,1
camel,1.2,org.apache.camel.ExchangePattern,9,2,0,40,23,32,39,2,7,0.975,240,0.2,9,0.631578947,0.375,1,1,24.55555556,4,1.8889,1
camel,1.2,org.apache.camel.model.RedeliveryPolicyType,22,1,0,2,42,189,1,1,22,0.841269841,182,1,0,0,0.171717172,0,0,7,7,1.2273,2
camel,1.2,org.apache.camel.processor.loadbalancer.LoadBalancerSupport,4,1,2,4,8,0,2,2,4,0,28,1,0,0,0.75,0,0,5.75,1,0.75,1
camel,1.2,org.apache.camel.processor.DeadLetterChannel,22,3,0,20,65,151,5,18,15,0.846560847,401,0.777777778,6,0.457142857,0.155844156,1,1,16.81818182,10,1.5455,7
camel,1.2,org.apache.camel.processor.resequencer.SequenceSender,7,2,0,6,17,9,1,5,4,0.75,75,1,3,0.923076923,0.333333333,0,0,9.142857143,2,0.8571,1
camel,1.2,org.apache.camel.spi.InstrumentationAgent,5,1,0,5,5,10,3,2,5,2,5,0,0,0,0.55,0,0,0,1,1,2
camel,1.2,org.apache.camel.component.file.FileEndpoint,37,3,0,21,61,598,8,19,34,0.932539683,335,1,2,0.375,0.143939394,1,1,7.675675676,6,1.2162,8
camel,1.2,org.apache.camel.model.ExceptionType,28,2,0,14,58,302,7,9,26,0.802469136,303,1,2,0.788135593,0.146103896,1,4,9.607142857,3,1.0714,3
camel,1.2,org.apache.camel.impl.MessageSupport,14,1,1,7,26,79,2,5,12,0.788461538,118,1,2,0,0.256410256,0,0,7.142857143,3,1.1429,3
camel,1.2,org.apache.camel.builder.ExpressionClause,14,1,0,4,21,91,0,4,13,0.538461538,105,1,2,0,0.964285714,0,0,6.357142857,2,1,5
camel,1.2,org.apache.camel.component.file.strategy.RenameFileProcessStrategy,8,2,0,7,23,14,1,7,7,0.642857143,101,1,2,0.666666667,0.326530612,0,0,11.375,1,0.375,1
camel,1.2,org.apache.camel.NoTypeConversionAvailableException,3,5,0,1,9,0,0,1,3,0.5,33,1,0,0.894736842,0.555555556,0,0,9.333333333,1,0.6667,1
camel,1.2,org.apache.camel.model.TryType,11,3,0,8,30,37,1,8,10,0.525,212,1,1,0.907407407,0.272727273,1,14,17.90909091,6,1.6364,5
camel,1.2,org.apache.camel.impl.converter.TypeConverterLoader,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.component.file.strategy.FileProcessStrategy,2,1,0,5,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.component.bean.MethodInfo,16,1,0,8,28,74,3,7,12,0.844444444,154,1,1,0,0.1875,0,0,8.25,3,1.1875,2
camel,1.2,org.apache.camel.model.OtherwiseType,4,3,0,9,11,6,6,4,4,2,25,0,0,0.97029703,0.625,1,2,5.25,1,0.75,3
camel,1.2,org.apache.camel.model.BeanRef,13,3,0,8,25,26,1,7,13,0.625,161,1,0,0.907407407,0.307692308,1,2,11.07692308,5,1.3077,3
camel,1.2,org.apache.camel.converter.ObjectConverter,6,1,0,9,18,15,8,1,5,2,102,0,0,0,0.333333333,0,0,16,5,2.8333,3
camel,1.2,org.apache.camel.util.FactoryFinder,16,1,0,6,47,112,4,2,14,0.6,301,1,0,0,0.4875,0,0,17.6875,1,0.875,2
camel,1.2,org.apache.camel.spi.ComponentResolver,1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.InvalidPayloadException,2,5,0,5,10,0,1,4,2,0,27,1,0,0.947368421,0.666666667,0,0,12,1,0.5,1
camel,1.2,org.apache.camel.processor.UnitOfWorkProcessor,2,3,0,8,8,1,2,7,2,2,31,0,0,0.952380952,0.625,0,0,14.5,2,1,1
camel,1.2,org.apache.camel.impl.SerializationDataFormat,3,1,0,4,9,3,1,3,3,2,21,0,0,0,0.533333333,0,0,6,1,0.6667,1
camel,1.2,org.apache.camel.processor.MulticastProcessor,8,2,1,8,23,8,2,6,5,0.285714286,82,1,0,0.65,0.375,1,1,9.125,1,0.875,5
camel,1.2,org.apache.camel.impl.DefaultCamelContext,52,2,1,36,112,1166,4,33,38,0.91349481,993,1,8,0.213114754,0.08875129,1,1,17.76923077,7,1.3846,7
camel,1.2,org.apache.camel.processor.Splitter,5,2,0,9,21,0,1,8,3,0.25,84,1,2,0.764705882,0.4,1,1,15.4,1,0.8,2
camel,1.2,org.apache.camel.model.ServiceActivationType,5,1,0,0,7,0,0,0,5,0.5,32,1,0,0,0.466666667,0,0,5,1,0.8,1
camel,1.2,org.apache.camel.builder.xml.StreamResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,2
camel,1.2,org.apache.camel.model.FromType,14,1,0,10,21,59,8,3,13,0.641025641,126,1,1,0,0.375,0,0,7.785714286,4,1.2143,2
camel,1.2,org.apache.camel.builder.xml.XPathBuilder,45,1,0,17,85,864,8,14,38,0.907467532,523,1,3,0,0.138888889,0,0,10.31111111,4,1.2667,2
camel,1.2,org.apache.camel.builder.xml.ResultHandlerFactory,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,2
camel,1.2,org.apache.camel.model.language.SqlExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,1
camel,1.2,org.apache.camel.management.InstrumentationProcessor,2,3,0,4,8,0,1,3,1,0,33,1,1,0.954545455,0.666666667,0,0,15,1,0.5,3
camel,1.2,org.apache.camel.impl.converter.AnnotationTypeConverterLoader,8,1,1,13,64,12,2,11,2,0.785714286,388,0.75,2,0,0.321428571,0,0,47,11,2.125,5
camel,1.2,org.apache.camel.impl.converter.PropertyEditorTypeConverter,2,1,0,3,11,1,1,2,2,2,54,0,0,0,0.666666667,0,0,26,6,3,1
camel,1.2,org.apache.camel.impl.DefaultConsumer,10,2,12,22,21,17,13,9,7,0.777777778,90,1,4,0.590909091,0.28,1,1,7.6,2,1.1,3
camel,1.2,org.apache.camel.component.bean.BeanComponent,10,3,0,13,25,43,0,13,6,0.833333333,116,1,2,0.741935484,0.333333333,1,2,10.4,2,0.9,3
camel,1.2,org.apache.camel.component.bean.MethodInvocation,5,1,0,4,5,10,4,0,5,2,5,0,0,0,1,0,0,0,1,1,2
camel,1.2,org.apache.camel.model.config.StreamResequencerConfig,10,1,0,3,16,27,1,2,10,0.666666667,69,1,1,0,0.425,0,0,5.6,1,0.7,1
camel,1.2,org.apache.camel.CamelTemplate,45,2,0,21,67,916,8,16,38,0.686363636,461,1,3,0.232142857,0.252525253,1,1,9.133333333,5,1.0889,2
camel,1.2,org.apache.camel.component.file.strategy.DeleteFileProcessStrategy,4,2,0,5,15,4,1,5,3,0.666666667,38,1,1,0.857142857,0.466666667,0,0,8.25,1,0.25,1
camel,1.2,org.apache.camel.util.ResolverUtil,12,1,0,7,62,28,2,5,7,0.545454545,507,1,1,0,0.329545455,0,0,41,6,2.3333,6
camel,1.2,org.apache.camel.builder.xml.XPathLanguage,6,1,0,4,9,9,0,4,5,0.2,41,1,0,0,0.416666667,0,0,5.666666667,2,1,1
camel,1.2,org.apache.camel.processor.ErrorHandlerSupport,4,2,2,10,19,0,5,5,2,0,86,1,0,0.8125,0.5625,0,0,20.25,2,1.25,2
camel,1.2,org.apache.camel.model.CatchType,16,2,0,6,33,62,1,5,15,0.65,190,1,0,0.877358491,0.375,1,4,10.625,2,0.9375,3
camel,1.2,org.apache.camel.converter.CollectionConverter,10,1,0,0,22,45,0,0,9,2,81,0,0,0,0.25,0,0,7.1,2,1.1,2
camel,1.2,org.apache.camel.impl.ServiceSupport,14,1,27,31,28,49,29,2,7,0.807692308,200,1,0,0,0.380952381,0,0,12.85714286,3,1.2143,1
camel,1.2,org.apache.camel.model.dataformat.DataFormatType,7,1,4,12,20,17,8,4,3,0.75,108,1,1,0,0.428571429,0,0,14.14285714,3,1,2
camel,1.2,org.apache.camel.converter.jaxp.BytesSource,6,2,0,1,14,0,1,0,6,0,52,1,0,0.692307692,0.5,0,0,7.5,1,0.6667,1
camel,1.2,org.apache.camel.builder.RouteBuilder,19,2,3,17,44,55,7,12,15,0.666666667,168,1,1,0.622222222,0.131578947,1,3,7.684210526,2,0.9474,3
camel,1.2,org.apache.camel.impl.DefaultExchange,39,1,11,23,67,687,13,10,31,0.897368421,405,1,7,0,0.13377193,0,0,9.128205128,4,1.3846,4
camel,1.2,org.apache.camel.builder.xml.DomResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,2
camel,1.2,org.apache.camel.component.bean.BeanInfo,13,1,0,23,77,48,1,22,5,0.738095238,614,1,4,0,0.314814815,0,0,45.69230769,8,2.6154,9
camel,1.2,org.apache.camel.model.FilterType,6,3,0,9,15,15,3,6,6,2,42,0,0,0.971428571,0.416666667,2,3,6,1,0.5,3
camel,1.2,org.apache.camel.processor.idempotent.MemoryMessageIdRepository,5,1,0,2,10,8,0,2,5,0.5,57,1,0,0,0.3,0,0,10.2,2,1,1
camel,1.2,org.apache.camel.language.ExpressionEvaluationException,2,5,0,4,3,0,1,3,2,0.5,17,1,2,0.944444444,0.625,0,0,6.5,1,0.5,1
camel,1.2,org.apache.camel.model.ResequencerType,24,2,0,16,56,218,3,15,20,0.753623188,275,1,2,0.808695652,0.284722222,1,4,10.20833333,4,1.0417,5
camel,1.2,org.apache.camel.impl.DefaultMessage,12,2,9,15,25,54,10,5,10,0.545454545,98,1,0,0.52173913,0.333333333,1,2,7.083333333,2,1.1667,1
camel,1.2,org.apache.camel.builder.BuilderSupport,30,1,1,15,55,407,1,14,27,0.862068966,251,1,2,0,0.130769231,0,0,7.266666667,2,1.0333,2
camel,1.2,org.apache.camel.Route,11,1,3,12,16,41,10,2,10,0.666666667,91,1,1,0,0.327272727,0,0,7,1,0.8182,2
camel,1.2,org.apache.camel.converter.jaxp.StringSource,7,2,0,1,17,0,1,0,7,0.25,83,1,0,0.692307692,0.714285714,0,0,10.57142857,1,0.5714,2
camel,1.2,org.apache.camel.component.mock.MockEndpoint,47,2,0,23,100,943,9,22,38,0.87458194,1056,1,1,0.274193548,0.104859335,0,0,21.19148936,6,1.3617,7
camel,1.2,org.apache.camel.builder.xml.StringResultHandlerFactory,2,1,0,4,4,1,1,3,2,2,9,0,0,0,1,0,0,3.5,1,0.5,1
camel,1.2,org.apache.camel.builder.xml.ResultHandler,2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
camel,1.2,org.apache.camel.processor.CatchProcessor,4,3,0,6,14,0,4,2,4,0,52,1,0,0.875,0.4375,0,0,11.75,2,1,1
camel,1.2,org.apache.camel.AsyncProcessor,1,1,0,22,1,0,19,3,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.model.ThreadType,29,2,0,5,50,318,1,5,29,0.86038961,304,1,0,0.781512605,0.199233716,1,4,9.103448276,1,0.8966,2
camel,1.2,org.apache.camel.util.CamelContextHelper,5,1,0,13,19,10,7,6,4,2,63,0,0,0,0.44,0,0,11.6,2,1,3
camel,1.2,org.apache.camel.spi.Injector,1,1,0,18,1,0,18,0,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.component.bean.AmbiguousMethodCallException,2,5,0,3,7,0,1,2,2,0,21,1,0,0.947368421,0.666666667,0,0,9,1,0.5,1
camel,1.2,org.apache.camel.builder.xml.XsltBuilder,25,1,0,12,64,230,0,12,22,0.65,318,1,2,0,0.13,0,0,11.52,3,1.04,3
camel,1.2,org.apache.camel.impl.converter.InstanceMethodTypeConverter,3,1,0,5,12,0,1,4,3,0.25,54,1,1,0,0.466666667,0,0,16.33333333,2,1,1
camel,1.2,org.apache.camel.model.language.SimpleExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,1
camel,1.2,org.apache.camel.processor.BatchProcessor,17,2,2,12,45,56,2,10,11,0.84375,257,0.8,5,0.464285714,0.1796875,1,1,13.52941176,2,1,4
camel,1.2,org.apache.camel.impl.DefaultLanguageResolver,4,1,0,8,18,2,1,7,2,0.5,131,1,2,0,0.777777778,0,0,31.25,3,1.5,1
camel,1.2,org.apache.camel.Endpoint,9,1,0,127,9,36,122,7,9,2,9,0,0,0,0.333333333,0,0,0,1,1,2
camel,1.2,org.apache.camel.model.language.XQueryExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,2
camel,1.2,org.apache.camel.processor.ThreadProcessor,26,1,0,9,41,257,4,8,25,0.905454545,216,1,0,0,0.136363636,0,0,6.884615385,2,1.0769,1
camel,1.2,org.apache.camel.component.bean.BeanExchange,4,2,0,9,10,6,3,6,4,2,28,0,0,0.923076923,0.4375,1,1,6,1,0.75,1
camel,1.2,org.apache.camel.model.InterceptType,4,3,0,11,19,6,3,9,4,2,43,0,0,0.97029703,0.4375,0,0,9.75,1,0.75,7
camel,1.2,org.apache.camel.model.RecipientListType,5,3,0,8,15,10,2,6,5,2,36,0,0,0.980769231,0.4,1,2,6.2,1,0.4,2
camel,1.2,org.apache.camel.impl.DefaultExchangeConverter,2,1,0,3,3,1,1,2,2,2,7,0,0,0,0.666666667,0,0,2.5,1,0.5,1
camel,1.2,org.apache.camel.converter.NIOConverter,12,1,0,3,35,66,2,1,11,2,112,0,0,0,0.1,0,0,8.333333333,1,0.9167,1
camel,1.2,org.apache.camel.util.URISupport,15,1,0,3,59,105,3,1,13,2,519,0,0,0,0.28,0,0,33.6,5,1.5333,1
camel,1.2,org.apache.camel.CamelException,4,3,3,5,8,6,5,0,4,2,20,0,0,1,0.666666667,0,0,4,0,0,1
camel,1.2,org.apache.camel.impl.DefaultUnitOfWork,6,1,0,4,17,9,1,3,6,0.933333333,75,1,0,0,0.5,0,0,11,4,2,1
camel,1.2,org.apache.camel.builder.DeadLetterChannelBuilder,28,2,0,18,49,330,3,16,28,0.771604938,241,1,5,0.074074074,0.117346939,0,0,7.392857143,2,1,1
camel,1.2,org.apache.camel.spi.TypeConverterAware,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.component.file.FileProducer,8,3,0,9,50,14,1,9,5,0.642857143,295,1,2,0.76,0.285714286,0,0,35.625,5,1.375,4
camel,1.2,org.apache.camel.component.bean.DefaultParameterMappingStrategy,4,1,0,4,10,0,1,3,4,0,35,1,0,0,0.583333333,0,0,7.5,1,0.75,1
camel,1.2,org.apache.camel.model.ExpressionNode,13,2,7,15,25,24,7,8,11,0.555555556,137,1,1,0.911764706,0.230769231,1,5,9.307692308,2,0.8462,3
camel,1.2,org.apache.camel.model.IdempotentConsumerType,9,3,0,8,21,18,1,8,9,0.5625,84,1,1,0.935779817,0.333333333,1,2,8.111111111,2,0.8889,2
camel,1.2,org.apache.camel.processor.Aggregator,3,3,0,7,10,3,1,6,3,2,31,0,0,0.965517241,0.555555556,0,0,9.333333333,1,0.3333,2
camel,1.2,org.apache.camel.management.CamelNamingStrategy,15,1,0,11,43,37,3,8,11,0.980952381,485,0.133333333,0,0,0.214814815,0,0,30.33333333,3,1.1333,10
camel,1.2,org.apache.camel.model.ProcessorRef,7,3,0,4,13,3,1,3,7,0.5,73,1,1,0.951456311,0.357142857,1,2,9.142857143,3,1.1429,2
camel,1.2,org.apache.camel.model.OutputType,7,2,10,15,17,9,11,4,5,0.777777778,68,1,1,0.948979592,0.5,1,5,8.285714286,3,1.1429,1
camel,1.2,org.apache.camel.processor.DelegateAsyncProcessor,9,2,1,7,18,0,1,6,7,0.25,66,1,1,0.65,0.388888889,1,1,6.222222222,1,0.7778,1
camel,1.2,org.apache.camel.model.ProcessorType,94,1,11,63,186,4361,28,53,86,0.967741935,1012,0.8,3,0,0.067131328,0,0,9.712765957,2,1.0745,28
camel,1.2,org.apache.camel.component.bean.ParameterInfo,5,1,0,4,6,2,3,1,5,0.75,36,1,1,0,0.36,0,0,5.4,1,0.8,2
camel,1.2,org.apache.camel.processor.FilterProcessor,4,3,0,9,12,0,5,4,4,0,41,1,1,0.875,0.4375,0,0,9,1,0.75,1
camel,1.2,org.apache.camel.processor.aggregate.AggregationCollection,5,2,0,4,14,0,1,3,5,0.333333333,68,1,2,0.777777778,0.36,1,5,12,3,1.2,4
camel,1.2,org.apache.camel.component.file.FileMessage,11,3,0,4,15,35,1,4,10,0.2,62,1,0,0.71875,0.590909091,2,5,4.545454545,1,0.8182,1
camel,1.2,org.apache.camel.component.bean.NoBeanAvailableException,2,4,0,2,6,0,1,1,2,0,20,1,0,0.944444444,0.75,0,0,8.5,1,0.5,1
camel,1.2,org.apache.camel.InvalidHeaderTypeException,4,5,0,1,13,0,0,1,3,0.833333333,47,1,0,0.894736842,0.5,0,0,10.25,2,0.75,1
camel,1.2,org.apache.camel.Exchange,21,1,0,272,21,210,270,4,21,2,21,0,0,0,0.196428571,0,0,0,1,1,2
camel,1.2,org.apache.camel.language.LanguageAnnotation,2,1,0,4,2,1,4,0,2,2,2,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.model.ProceedType,4,2,0,3,6,6,1,3,4,2,14,0,0,0.96875,0.625,1,4,2.5,1,0.75,4
camel,1.2,org.apache.camel.CamelContext,23,1,0,111,23,253,105,10,23,2,23,0,0,0,0.202898551,0,0,0,1,1,1
camel,1.2,org.apache.camel.processor.aggregate.UseLatestAggregationStrategy,2,1,0,3,3,1,1,2,2,2,7,0,0,0,0.75,0,0,2.5,1,0.5,1
camel,1.2,org.apache.camel.builder.xml.MessageVariableResolver,6,1,0,5,27,1,1,4,5,0.666666667,160,1,2,0,0.36,0,0,25.16666667,14,2.8333,2
camel,1.2,org.apache.camel.model.DelayerType,8,3,0,7,22,0,1,7,8,0.142857143,86,1,0,0.962264151,0.291666667,1,2,9.625,1,0.5,3
camel,1.2,org.apache.camel.builder.ProcessorBuilder,12,1,0,14,24,66,1,13,11,2,74,0,0,0,0.444444444,0,0,5.166666667,1,0.9167,1
camel,1.2,org.apache.camel.model.RouteType,23,2,0,23,50,161,14,11,20,0.787878788,295,1,2,0.830357143,0.221590909,1,6,11.56521739,3,1,4
camel,1.2,org.apache.camel.processor.Logger,14,1,0,11,39,31,5,6,13,0.346153846,326,1,2,0,0.321428571,0,0,22.14285714,8,2.1429,1
camel,1.2,org.apache.camel.model.ToType,17,2,0,9,27,92,3,7,17,0.703125,141,1,1,0.869158879,0.294117647,1,4,7.058823529,3,1,2
camel,1.2,org.apache.camel.component.file.FileConsumer,16,4,0,14,52,72,3,14,7,0.780952381,396,0.714285714,2,0.708333333,0.225,1,1,23.3125,10,2.3125,6
camel,1.2,org.apache.camel.component.jmx.JMXEndpoint,22,2,0,13,44,189,2,13,20,0.928571429,232,1,1,0.459459459,0.174603175,1,1,9.090909091,1,0.9091,2
camel,1.2,org.apache.camel.component.bean.DefaultAnnotationExpressionFactory,3,1,1,7,16,3,1,6,2,2,96,0,0,0,0.533333333,0,0,31,3,1.6667,2
camel,1.2,org.apache.camel.processor.loadbalancer.StickyLoadBalancer,7,3,0,5,24,3,0,5,5,0.5,141,1,2,0.5,0.267857143,2,2,18.57142857,3,1.2857,2
camel,1.2,org.apache.camel.impl.converter.AsyncProcessorTypeConverter,3,1,0,16,7,3,11,5,3,2,47,0,0,0,0.416666667,0,0,14.66666667,5,2.3333,2
camel,1.2,org.apache.camel.management.ManagedRoute,6,1,0,4,11,7,2,2,5,0.866666667,46,0.666666667,1,0,0.583333333,0,0,6.166666667,2,1,1
camel,1.2,org.apache.camel.util.ObjectHelper,30,1,0,73,92,429,69,4,28,0.896551724,693,1,1,0,0.103448276,1,1,22.06666667,8,2.7333,8
camel,1.2,org.apache.camel.view.NodeData,3,1,0,15,33,3,3,12,2,1.041666667,431,0.083333333,0,0,0.666666667,0,0,138.6666667,4,2,4
camel,1.2,org.apache.camel.component.jmx.JMXMessage,9,3,0,4,12,30,1,4,9,0.25,50,1,0,0.766666667,0.555555556,2,5,4.444444444,1,0.7778,1
camel,1.2,org.apache.camel.language.LanguageExpression,2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,1
camel,1.2,org.apache.camel.management.ManagedEndpoint,3,1,0,3,5,0,2,1,3,0,17,1,1,0,0.666666667,0,0,4.333333333,1,0.6667,1
camel,1.2,org.apache.camel.processor.validation.ValidatorErrorHandler,2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.625,0,0,0,1,1,1
camel,1.2,org.apache.camel.impl.DefaultComponentResolver,3,1,0,10,22,1,1,9,2,0.5,157,1,2,0,0.666666667,0,0,50.66666667,6,2,1
camel,1.2,org.apache.camel.model.MarshalType,9,3,0,8,18,4,1,7,9,0.5,92,1,1,0.942307692,0.388888889,1,2,9,2,0.8889,3
camel,1.2,org.apache.camel.impl.DefaultComponent,12,2,24,36,28,48,26,11,7,0.727272727,139,1,1,0.565217391,0.277777778,1,1,10.33333333,2,0.9167,3
camel,1.2,org.apache.camel.model.RouteContainer,2,1,0,2,2,1,2,0,2,2,2,0,0,0,0.75,0,0,0,1,1,2
camel,1.2,org.apache.camel.component.file.strategy.FileProcessStrategySupport,10,1,3,12,29,21,3,9,6,0.722222222,151,0.75,2,0,0.37037037,0,0,13.7,1,0.6,1
camel,1.2,org.apache.camel.management.InstrumentationLifecycleStrategy,9,1,0,20,27,6,1,19,8,0.416666667,147,1,3,0,0.265625,0,0,15,2,1.1111,9
camel,1.2,org.apache.camel.spi.LifecycleStrategy,5,1,0,8,5,10,5,4,5,2,5,0,0,0,0.4,0,0,0,1,1,4
camel,1.2,org.apache.camel.builder.DataTypeExpression,10,1,0,9,27,43,1,9,9,0,103,1,2,0,0.257142857,0,0,9.1,4,1.2,3
camel,1.2,org.apache.camel.impl.converter.TypeConverterRegistry,2,1,0,8,2,1,6,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,2
camel,1.2,org.apache.camel.component.seda.SedaConsumer,6,2,0,11,23,1,2,11,3,0.75,88,1,3,0.764705882,0.466666667,1,2,13,2,0.8333,2
camel,1.2,org.apache.camel.component.vm.VmComponent,6,4,0,4,23,5,0,4,1,0.5,99,1,0,0.862068966,0.533333333,2,2,15.16666667,2,0.8333,4
camel,1.2,org.apache.camel.impl.RouteContext,13,1,0,48,36,58,35,16,13,0.805555556,183,1,4,0,0.196581197,0,0,12.61538462,6,1.5385,4
camel,1.2,org.apache.camel.util.ProducerCache,13,2,0,16,41,66,2,14,8,0.541666667,236,1,1,0.541666667,0.34375,1,1,17,2,1.0769,1
camel,1.2,org.apache.camel.component.seda.SedaComponent,3,3,2,5,6,3,3,3,2,2,17,0,0,0.92,0.555555556,1,1,4.666666667,1,0.6667,1
camel,1.2,org.apache.camel.component.timer.TimerConsumer,6,3,0,8,32,0,2,8,1,0.666666667,161,1,2,0.846153846,0.36,1,1,25.33333333,6,1.5,1
camel,1.2,org.apache.camel.builder.ErrorHandlerBuilder,3,1,0,12,3,3,11,2,3,2,3,0,0,0,0.555555556,0,0,0,1,1,1
camel,1.2,org.apache.camel.model.language.XPathExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,1
camel,1.2,org.apache.camel.component.bean.BeanProcessor,13,2,0,22,47,44,6,16,10,0.797619048,248,0.857142857,3,0.590909091,0.229166667,1,1,17.53846154,2,0.8462,9
camel,1.2,org.apache.camel.Message,15,1,0,102,15,105,102,1,15,2,15,0,0,0,0.311111111,0,0,0,1,1,2
camel,1.2,org.apache.camel.builder.ConstantProcessorBuilder,2,1,0,3,3,0,1,2,2,0,12,1,1,0,0.75,0,0,4.5,1,0.5,1
camel,1.2,org.apache.camel.model.language.ExpressionType,16,1,13,31,32,100,24,7,16,0.783333333,167,1,2,0,0.239583333,0,0,9.1875,3,1.0625,3
camel,1.2,org.apache.camel.util.UuidGenerator,6,1,0,2,25,5,2,0,5,0.7,166,1,0,0,0.5,0,0,25.66666667,1,0.5,2
camel,1.2,org.apache.camel.impl.LoggingExceptionHandler,3,1,0,9,8,1,4,5,3,0,26,1,1,0,0.5,0,0,7.333333333,1,0.3333,1
