name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
log4j,1,org.apache.log4j.Category,49,1,3,60,96,688,53,12,42,0.828947368,800,0.473684211,5,0,0.150641026,0,0,14.93877551,6,2.1429,9
log4j,1,org.apache.log4j.Appender,9,1,0,22,9,36,18,4,9,2,9,0,0,0,0.259259259,0,0,0,1,1,1
log4j,1,org.apache.log4j.nt.NTEventLogAppender,14,2,0,6,26,83,1,5,10,0.871794872,157,1,0,0.72,0.384615385,1,1,9.785714286,4,0.7143,1
log4j,1,org.apache.log4j.net.SMTPAppender,13,2,0,9,62,52,0,9,8,0.939814815,449,0,2,0.620689655,0.346153846,2,3,32.15384615,10,2.3846,3
log4j,1,org.apache.log4j.PropertyConfigurator,19,2,0,28,79,153,16,14,9,0.939814815,754,0.25,1,0.4,0.257309942,1,1,38.05263158,10,2.4211,2
log4j,1,org.apache.log4j.xml.examples.XCategory,10,2,0,7,27,29,1,7,8,0.911111111,145,0.2,1,0.854545455,0.777777778,1,4,13,3,1.4,1
log4j,1,org.apache.log4j.xml.DOMConfigurator,22,2,0,19,95,223,6,15,8,1.013605442,1176,0,0,0.375,0.216450216,1,1,51.18181818,11,3.2273,3
log4j,1,org.apache.log4j.spi.Filter,5,1,3,8,6,10,6,2,5,1.25,13,0,1,0,0.466666667,0,0,0.8,1,0.8,1
log4j,1,org.apache.log4j.net.SocketAppender,14,2,0,8,43,41,3,6,10,0.846153846,359,0.153846154,1,0.620689655,0.244897959,2,3,23.71428571,6,1.6429,1
log4j,1,org.apache.log4j.net.SocketServer,8,1,0,6,49,6,0,6,2,0.666666667,389,0,3,0,0.257142857,0,0,46.5,3,1.75,1
log4j,1,org.apache.log4j.helpers.PatternParser,8,1,0,15,41,8,4,14,2,0.956043956,691,0.461538462,3,0,0.375,0,0,82.125,21,6.25,1
log4j,1,org.apache.log4j.performance.Logging,7,1,0,3,27,5,0,3,2,0.566666667,196,0,1,0,0.333333333,0,0,26.28571429,4,1.7143,1
log4j,1,org.apache.log4j.helpers.OptionConverter,13,1,0,22,54,76,20,6,10,0.861111111,537,0,0,0,0.183333333,0,0,39.84615385,11,3,3
log4j,1,org.apache.log4j.helpers.CyclicBuffer,7,1,0,4,13,0,3,1,7,0.366666667,236,0,1,0,0.523809524,0,0,32,6,2.5714,1
log4j,1,org.apache.log4j.AsyncAppender,12,2,0,9,39,14,0,9,12,0.863636364,174,0,3,0.620689655,0.375,2,3,13,4,1.3333,5
log4j,1,org.apache.log4j.varia.PriorityMatchFilter,4,2,0,4,8,0,0,4,4,0.916666667,69,0,1,0.571428571,0.5,0,0,15.25,4,2,1
log4j,1,org.apache.log4j.PatternLayout,9,2,0,13,18,30,9,4,8,0.9375,114,0.625,1,0.533333333,0.518518519,0,0,10.77777778,3,1.2222,1
log4j,1,org.apache.log4j.helpers.FileWatchdog,5,2,2,5,17,2,4,1,2,0.625,95,0.333333333,0,0.938461538,0.466666667,1,1,16.8,3,1.4,2
log4j,1,org.apache.log4j.Hierarchy,12,1,0,21,43,24,15,7,9,0.704545455,346,0.25,3,0,0.272727273,0,0,27.5,6,2.1667,2
log4j,1,org.apache.log4j.test.Shallow,8,1,0,4,38,24,0,4,2,0.714285714,322,0,1,0,0.214285714,0,0,39,2,1,1
log4j,1.1,org.apache.log4j.xml.examples.XCategory,14,2,0,9,33,53,1,9,11,0.876923077,188,0.4,1,0.796610169,0.442307692,1,3,12.07142857,3,1.6429,1
log4j,1.1,org.apache.log4j.helpers.DateLayout,11,2,0,6,27,19,0,6,11,0.911111111,199,0.555555556,0,0.444444444,0.303030303,0,0,16.27272727,7,2,1
log4j,1.1,org.apache.log4j.StressCategory,13,1,0,4,40,8,0,4,2,0.697916667,516,0,4,0,0.15,0,0,38.07692308,7,2.7692,2
log4j,1.1,org.apache.log4j.spi.Configurator,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,1
log4j,1.1,org.apache.log4j.nt.NTEventLogAppender,19,2,0,8,36,141,1,7,15,0.864197531,229,0.888888889,0,0.6,0.355555556,1,1,10.57894737,4,0.9474,1
log4j,1.1,org.apache.log4j.performance.NotLogging,8,1,0,6,31,22,0,6,2,0.942857143,324,0,7,0,0.285714286,0,0,38.25,5,2,1
log4j,1.1,org.apache.log4j.test.Shallow,8,1,0,5,39,24,0,5,2,0.714285714,328,0,1,0,0.214285714,0,0,39.75,2,1.125,1
log4j,1.1,org.apache.log4j.PropertyConfigurator,18,2,0,28,78,135,14,15,9,0.93627451,714,0.25,1,0.413793103,0.277777778,1,1,38,10,2.5,6
log4j,1.1,org.apache.log4j.Priority,11,1,0,31,14,15,31,0,9,0.792307692,174,0,5,0,0.35,0,0,13.63636364,7,2,5
log4j,1.1,org.apache.log4j.spi.LoggingEvent,15,1,0,42,48,77,35,8,9,0.898496241,304,0.421052632,4,0,0.196428571,0,0,18,4,1.4,4
log4j,1.1,org.apache.log4j.helpers.Loader,4,1,0,2,19,4,1,1,2,0.666666667,139,0,0,0,0.555555556,0,0,33.5,3,1.25,1
log4j,1.1,org.apache.log4j.test.SysoutConfigurator,2,1,0,7,7,1,0,7,2,2,15,0,0,0,0.666666667,0,0,6.5,1,0.5,1
log4j,1.1,org.apache.log4j.AsyncAppender,16,2,0,10,48,34,1,10,16,0.883333333,320,0,3,0.545454545,0.25,2,3,18.5,5,1.4375,5
log4j,1.1,org.apache.log4j.net.SimpleSocketServer,6,1,0,4,30,9,0,4,2,0.666666667,144,0,1,0,0.333333333,0,0,22.5,2,1,1
log4j,1.1,org.apache.log4j.net.SocketNode,4,1,0,7,25,0,3,4,2,0.733333333,109,0,2,0,0.416666667,0,0,25,2,0.75,3
log4j,1.1,org.apache.log4j.net.SocketServer,8,1,0,6,48,6,0,6,2,0.666666667,356,0,3,0,0.257142857,0,0,42.375,3,1.75,1
log4j,1.1,org.apache.log4j.config.PropertySetter,10,1,0,7,49,13,1,6,6,0.694444444,386,0.5,0,0,0.35,0,0,37.2,11,2.9,2
log4j,1.1,org.apache.log4j.net.SyslogAppender,18,2,0,8,42,81,0,8,17,1,517,0.064516129,1,0.545454545,0.259259259,2,4,26,22,3.9444,1
log4j,1.1,org.apache.log4j.NDC,12,1,0,12,41,0,10,2,9,0.666666667,275,0,0,0,0.090909091,0,0,21.66666667,6,2.25,2
log4j,1.1,org.apache.log4j.PatternLayout,10,2,0,7,19,27,3,4,9,0.901234568,130,0.666666667,1,0.5,0.5,0,0,11.1,3,1.2,1
log4j,1.1,org.apache.log4j.Hierarchy,23,1,0,23,65,125,15,10,20,0.873737374,530,0.111111111,3,0,0.186868687,0,0,21.65217391,6,1.913,3
log4j,1.1,org.apache.log4j.net.SMTPAppender,27,2,0,10,80,239,0,10,22,0.938034188,565,0.055555556,2,0.418604651,0.240740741,2,3,19.25925926,10,1.8519,3
log4j,1.1,org.apache.log4j.config.PropertyGetter,6,1,0,3,25,11,1,2,3,0.68,154,0.6,0,0,0.44,0,0,23.83333333,8,2.3333,1
log4j,1.1,org.apache.log4j.net.JMSSink,5,1,0,7,31,10,0,7,2,0.875,145,0,0,0,0.3,0,0,27.6,3,1.4,3
log4j,1.1,org.apache.log4j.performance.Logging,8,1,0,3,30,12,0,3,2,0.666666667,228,0,1,0,0.321428571,0,0,26.75,4,1.75,1
log4j,1.1,org.apache.log4j.helpers.OptionConverter,15,1,0,20,63,103,17,6,12,0.910714286,757,0,0,0,0.154761905,0,0,48.93333333,11,3,3
log4j,1.1,org.apache.log4j.spi.ThrowableInformation,4,1,0,2,10,0,1,1,3,0.666666667,43,1,1,0,0.666666667,0,0,9,2,0.75,2
log4j,1.1,org.apache.log4j.FileAppender,16,3,1,8,40,0,1,7,13,0.666666667,306,0.6,0,0.755555556,0.322916667,1,13,17.8125,6,1.375,3
log4j,1.1,org.apache.log4j.WriterAppender,19,2,1,9,43,85,2,7,13,0.703703704,285,0.666666667,1,0.529411765,0.190789474,1,3,13.84210526,5,1.8947,4
log4j,1.1,org.apache.log4j.HTMLLayout,16,2,0,5,41,74,0,5,13,0.916666667,853,0.375,0,0.363636364,0.244444444,1,1,51.8125,7,2,2
log4j,1.1,org.apache.log4j.Category,50,1,2,46,90,637,38,12,43,0.814868805,778,0.5,5,0,0.149136578,0,0,14.28,6,2.08,9
log4j,1.1,org.apache.log4j.net.SocketAppender,22,2,0,9,51,95,3,7,18,0.888888889,414,0.133333333,1,0.486486486,0.198863636,2,3,17.13636364,6,1.5455,1
log4j,1.1,org.apache.log4j.spi.OptionHandler,3,1,0,7,3,3,7,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,1
log4j,1.1,org.apache.log4j.BasicConfigurator,14,1,1,17,36,91,6,11,10,1.057692308,161,0,0,0,0.138461538,0,0,10.21428571,3,1,2
log4j,1.1,org.apache.log4j.net.JMSAppender,13,2,0,5,38,44,0,5,11,0.845238095,284,0,0,0.6,0.365384615,2,3,20.30769231,5,1.6923,2
log4j,1.1,org.apache.log4j.RollingFileAppender,15,3,0,10,44,3,0,10,13,0.767857143,334,0.5,0,0.733333333,0.241666667,1,10,21,5,1.3333,1
log4j,1.1,org.apache.log4j.AppenderSkeleton,22,1,8,20,35,175,11,9,21,0.904761905,193,0.875,5,0,0.201298701,0,0,7.409090909,4,1.3636,4
