name,version,name.1,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
jEdit,4.2,org.gjt.sp.jedit.syntax.TokenMarker,12,1,0,14,59,18,5,9,6,0.741258741,1572,1,4,0,0.1875,0,0,128.9166667,45,9.3333,4
jEdit,4.2,org.gjt.sp.jedit.help.HelpViewer,20,6,0,20,107,142,12,16,8,0.822966507,569,1,1,0.974320242,0.216666667,1,1,26.9,8,1.45,1
jEdit,4.2,org.gjt.sp.jedit.textarea.ChunkCache,26,1,0,20,65,73,9,13,0,0.675555556,1311,1,4,0,0.274038462,0,0,49.07692308,29,3.9615,1
jEdit,4.2,org.gjt.sp.jedit.textarea.JEditTextArea,259,4,0,83,522,16973,68,38,214,0.919835118,9932,0.666666667,10,0.715393134,0.072057787,3,18,37.1042471,30,3.6873,9
jEdit,4.2,org.gjt.sp.jedit.pluginmgr.PluginManager,20,6,0,21,65,146,13,16,7,0.861244019,352,1,5,0.971385542,0.191666667,1,1,16.05,5,1.4,2
jEdit,4.2,org.gjt.sp.jedit.textarea.DisplayManager,42,1,0,22,105,325,13,17,14,0.75,2076,0.625,6,0,0.201219512,0,0,48.04761905,23,4.3333,2
jEdit,4.2,org.gjt.sp.jedit.search.AllBufferSet,4,2,0,7,20,0,1,6,3,0,79,1,0,0.7,0.5,1,1,18.5,3,1.25,1
jEdit,4.2,org.gjt.sp.jedit.search.HyperSearchResults,25,5,0,29,87,192,15,22,10,0.847222222,497,0.888888889,3,0.964549483,0.146666667,3,12,18.52,6,1.6,2
jEdit,4.2,org.gjt.sp.jedit.View,64,6,0,154,268,1652,134,46,46,0.959299959,2220,0.487179487,10,0.911016949,0.07734375,2,9,33.078125,36,3.1406,10
jEdit,4.2,org.gjt.sp.jedit.Buffer,164,1,0,138,378,12328,109,49,126,0.94432226,5866,0.679245283,11,0,0.08271474,0,0,34.44512195,57,3.4817,7
jEdit,4.2,org.gjt.sp.jedit.browser.VFSBrowser,61,5,0,65,218,1430,36,46,34,0.943421053,1885,0.552631579,8,0.918424754,0.128787879,3,12,29.27868852,22,2.4262,1
jEdit,4.2,org.gjt.sp.jedit.JARClassLoader,15,2,0,9,59,7,7,3,8,0.775510204,519,0.857142857,1,0.842105263,0.375,1,6,33.13333333,5,1.8667,1
jEdit,4.2,org.gjt.sp.jedit.PerspectiveManager,6,1,0,13,45,11,5,10,5,0.8,545,0.5,0,0,0.277777778,0,0,89.5,20,5.8333,2
jEdit,4.2,org.gjt.sp.jedit.buffer.KillRing,9,1,0,10,55,14,3,9,4,0.675,607,0.2,1,0,0.138888889,0,0,65.88888889,12,5.7778,2
jEdit,4.2,org.gjt.sp.jedit.MiscUtilities,53,1,0,100,145,1370,96,8,49,0.988461538,2291,0,0,0,0.076923077,0,0,42.13207547,22,4.8113,3
jEdit,4.2,org.gjt.sp.jedit.search.SearchAndReplace,43,1,0,42,148,583,11,35,30,0.781746032,1738,0.916666667,4,0,0.098901099,0,0,39.13953488,26,2.7907,3
jEdit,4.2,bsh.NameSpace,74,1,1,53,147,2353,41,20,48,0.913894325,1785,0.666666667,5,0,0.106979778,0,0,22.83783784,6,1.6486,1
jEdit,4.2,org.gjt.sp.jedit.syntax.Chunk,10,2,0,11,38,0,7,4,10,0.656565657,611,0.090909091,1,0.272727273,0.266666667,0,0,59,12,5.1,1
jEdit,4.2,org.gjt.sp.jedit.gui.DockableWindowManager,41,5,0,41,143,560,28,29,28,0.904411765,1660,0.529411765,5,0.943641618,0.1,3,15,39.07317073,11,2.7805,3
jEdit,4.2,org.gjt.sp.jedit.gui.ErrorListDialog,5,7,0,5,40,6,3,4,3,0.75,219,1,0,0.993939394,0.3,2,5,42.4,1,0.8,1
jEdit,4.2,org.gjt.sp.jedit.browser.BrowserView,24,5,0,24,96,88,15,16,15,0.788819876,463,1,3,0.965976331,0.158333333,1,4,18,9,1.5417,1
jEdit,4.2,org.gjt.sp.jedit.syntax.XModeHandler,18,2,1,12,72,97,2,10,11,0.880514706,1169,1,4,0.433333333,0.261904762,1,3,62.16666667,39,6,1
jEdit,4.2,org.gjt.sp.jedit.browser.VFSDirectoryEntryTableModel,13,2,0,9,40,28,2,7,10,0.666666667,418,0.333333333,1,0.571428571,0.333333333,1,1,30.92307692,5,2.2308,1
jEdit,4.2,org.gjt.sp.jedit.io.FileVFS,18,2,0,14,80,153,6,10,18,1.058823529,591,0,0,0.696428571,0.409722222,2,3,31.77777778,8,2.7778,2
jEdit,4.2,org.gjt.sp.jedit.pluginmgr.Roster,12,1,0,15,38,20,10,8,1,0.666666667,235,1,0,0,0.202380952,0,0,18.33333333,8,2.0833,1
jEdit,4.2,org.gjt.sp.jedit.search.SearchMatcher,2,1,2,6,4,1,4,2,2,1,11,1,1,0,0.666666667,0,0,4,1,0.5,1
jEdit,4.2,org.gjt.sp.jedit.OperatingSystem,18,1,0,32,51,75,31,1,16,0.955882353,491,0.916666667,0,0,0.058823529,0,0,25.61111111,8,2.4444,1
jEdit,4.2,org.gjt.sp.jedit.gui.PanelWindowContainer,23,1,0,20,93,105,9,17,10,0.857575758,700,0.8,3,0,0.217391304,0,0,28.7826087,8,2.087,1
